Datum,Latitude,Longitude,UUID,MOVEMENT_C,MOVEMENT_D,Rainfall_7d_mm,Rainfall_14d_mm,Rainfall_21d_mm,BIO01_Historical_Mean,BIO05_Historical_Max,BIO06_Historical_Min,BIO12_Historical_Prec,BIO13_Historical_Prec,BIO15_Historical_Prec,Elevation,Slope
2024-05-22 00:00:00,46.413875918142,11.494176214619394,461c69ca-df07-11ef-9e26-0242ac12000f,5.0,Schnelles Fliessen (Mure),0.63623046875,1.33,1.61,7.616667,22.2,-4.6,660.0,89.0,44.736916,1090,7
2024-02-12 00:00:00,46.66155396550288,11.187660233289549,02257356-0f9a-11f0-b85e-c270514588df,7.0,Komplexe Rutschung,15.680084228515623,0.0,0.0,10.754167,26.7,-3.1,785.0,96.0,34.366764,430,13
2024-04-03 18:00:00,46.38311065436588,11.282819980970345,8f58c23c-d96c-11ef-bdf0-0242ac12000f,2.0,Gleitung rotational/translational,36.63714599609375,32.35,1.07,11.079166,26.9,-3.0,786.0,95.0,32.191437,433,0
2024-03-02 00:00:00,46.72428011180981,11.880097661211282,b8d53206-bd1c-11ef-8969-0242ac120012,2.0,Gleitung rotational/translational,22.8045654296875,36.76,7.48,5.866667,19.9,-6.1,818.0,123.0,48.89629,1377,20
2024-03-05 00:00:00,46.480319154985,11.262216920293232,87b91e36-6950-11f0-bd0c-b2374db36148,2.0,Gleitung rotational/translational,32.1629638671875,44.47,0.0,11.354167,27.4,-3.0,815.0,99.0,32.560555,337,4
2024-06-02 05:00:00,46.68658413249887,10.607653928695283,faecc6a0-6865-11f0-bda7-b2374db36148,2.0,Gleitung rotational/translational,1.25,0.53,0.01,4.6041665,18.4,-7.6,505.0,67.0,39.77931,1707,24
2023-10-30 00:00:00,46.57910727148798,11.611715682593298,adb9c158-96a6-11ef-958f-0242ac120010,2.0,Gleitung rotational/translational,42.788970947265625,25.04,0.66,6.0,20.1,-5.5,712.0,101.0,47.76835,1420,11
2023-10-30 00:00:00,46.53716167219623,11.777808740454702,f3e3e35c-96a6-11ef-af7f-0242ac120010,2.0,Gleitung rotational/translational,60.7149658203125,35.22,0.38,2.7375,15.7,-8.1,975.0,138.0,43.091763,1964,12
2023-10-31 00:00:00,46.350618864502486,11.33670232844682,ab0983e0-b2f2-11ef-9067-0242ac120012,2.0,Gleitung rotational/translational,95.97869873046876,39.75,3.1,8.533333,23.5,-4.0,634.0,80.0,40.696365,944,12
2023-10-30 00:00:00,46.57215506266891,10.553655035937254,3054da62-96a7-11ef-958f-0242ac120010,2.0,Gleitung rotational/translational,41.766845703125,47.11,2.56,5.0625,19.5,-7.6,474.0,67.0,46.2832,1474,13
2023-11-03 00:00:00,46.60912322891836,11.379946604604308,60e16308-96a7-11ef-958f-0242ac120010,2.0,Gleitung rotational/translational,78.58624267578125,50.76,13.3,7.8416667,22.6,-4.6,706.0,96.0,43.598915,987,13
2023-10-31 12:00:00,46.806483191776536,11.98692750772681,a196bfd8-96a7-11ef-958f-0242ac120010,2.0,Gleitung rotational/translational,51.81005859375,22.85,0.27,6.1583333,20.5,-6.2,805.0,121.0,46.735332,1292,14
2023-11-03 00:00:00,46.601681612032486,11.585994101332837,d0fbad10-96a7-11ef-958f-0242ac120010,2.0,Gleitung rotational/translational,87.29428100585938,44.68,5.96,7.579167,22.3,-4.8,716.0,99.0,45.083565,1131,16
2023-11-03 00:00:00,46.56545600844298,11.552435850506996,fad1cade-96a7-11ef-958f-0242ac120010,2.0,Gleitung rotational/translational,87.29428100585938,44.68,5.96,8.020833,23.1,-4.7,710.0,97.0,43.93276,1041,3
2023-11-03 00:00:00,46.42576986456934,11.349238433020709,26a88c10-96a8-11ef-924e-0242ac120010,5.0,Schnelles Fliessen (Mure),87.4542236328125,53.05,8.91,11.266666,27.3,-2.8,821.0,102.0,32.05644,322,19
2023-11-03 11:00:00,46.31443709945472,11.278788704654216,496eccaa-96a8-11ef-99f8-0242ac120010,2.0,Gleitung rotational/translational,96.72955322265624,67.71,16.48,11.0125,26.6,-2.8,826.0,100.0,29.497879,328,12
2023-11-03 11:00:00,46.22945353763133,11.212943563568222,0dc32258-b2f2-11ef-a893-0242ac120012,2.0,Gleitung rotational/translational,110.0179443359375,63.68,20.55,10.445833,25.9,-2.9,741.0,87.0,32.18338,575,18
2023-11-02 00:00:00,46.69561174491313,10.50051741685961,52fa8a82-96aa-11ef-9d2c-0242ac120010,2.0,Gleitung rotational/translational,37.75567626953125,38.59,0.8,4.991667,19.2,-7.6,544.0,74.0,40.953804,1543,14
2023-11-03 00:00:00,46.80109409501621,11.662994011523448,991f20c2-96aa-11ef-924e-0242ac120010,2.0,Gleitung rotational/translational,66.28173828125,32.77,1.57,7.1,21.5,-5.2,816.0,116.0,45.996464,1165,16
2023-11-03 00:00:00,46.58257215415532,11.170930925684006,06872b2c-0633-11ef-af62-0242ac120003,2.0,Gleitung rotational/translational,94.29974365234376,101.89,22.79,10.679167,26.4,-3.1,781.0,91.0,33.244106,382,19
2023-11-03 00:00:00,46.52411707917843,10.93426944572017,dcf2d8b0-b2f3-11ef-bb54-0242ac120012,2.0,Gleitung rotational/translational,111.82162475585938,120.43,15.19,5.9041667,20.2,-6.1,493.0,69.0,48.375378,1362,17
2024-03-13 11:30:00,46.59762968705877,11.570508785365918,f39c98dc-0f99-11f0-8c4c-c270514588df,7.0,Komplexe Rutschung,22.993408203125,37.34,59.97,8.995833,24.4,-4.4,757.0,99.0,39.113476,794,4
2024-03-12 05:00:00,46.59691874403544,11.094513914729603,b070fca0-f2b2-11ef-a967-0242ac120004,2.0,Gleitung rotational/translational,44.455078125,35.92,52.68,9.020833,24.1,-3.8,698.0,88.0,38.49957,724,10
2024-04-02 05:00:00,46.43282911967888,11.472422927143343,e5cda810-df09-11ef-9618-0242ac12000f,2.0,Gleitung rotational/translational,65.36541748046875,7.0,0.58,7.8416667,22.6,-4.5,655.0,88.0,44.27833,1079,15
2024-05-21 10:00:00,46.84324955842111,11.968106683310827,a0b0aba2-f4f7-11ef-8272-0242ac120004,2.0,Gleitung rotational/translational,0.5799999833106995,0.02,0.9,6.054167,20.4,-6.3,840.0,124.0,46.301994,1315,21
2024-05-24 06:45:00,46.68640672813834,10.607550741604877,c3296dce-0f99-11f0-8c42-c270514588df,2.0,Gleitung rotational/translational,0.5299999713897705,0.01,0.69,4.6041665,18.4,-7.6,505.0,67.0,39.77931,1707,24
2024-06-03 04:00:00,46.754869616944674,11.874286525138874,1e4adb3a-f513-11ef-979e-0242ac120004,7.0,Komplexe Rutschung,4.690000057220459,0.0,0.55,7.325,22.2,-5.8,794.0,116.0,45.014797,1015,1
2024-06-02 00:00:00,46.439498128533565,11.47761402508884,42691fd6-f513-11ef-bd00-0242ac120004,2.0,Gleitung rotational/translational,9.2938232421875,0.64,0.67,7.7166667,22.4,-4.5,656.0,88.0,44.423054,1116,21
2023-11-03 00:00:00,46.52901221123396,11.27997003803938,d6e19702-96c1-11ef-9efe-0242ac120010,2.0,Gleitung rotational/translational,58.47662353515625,40.41,9.22,8.866667,24.0,-4.0,664.0,87.0,41.273853,910,16
2023-11-03 16:00:00,46.455476878802,11.25440447063902,1053efe6-b2f4-11ef-b57a-0242ac120012,2.0,Gleitung rotational/translational,91.948486328125,44.61,36.13,10.858334,26.8,-3.3,782.0,91.0,33.633316,473,6
2024-04-01 08:00:00,46.23927659586938,11.225513058209712,7c84bd1c-df09-11ef-b544-0242ac12000f,2.0,Gleitung rotational/translational,73.6964111328125,5.88,0.21,10.6875,26.1,-2.8,780.0,92.0,30.5021,474,24
2024-04-01 02:00:00,46.3156339924021,11.299530249305365,5ea758b8-df09-11ef-9716-0242ac12000f,2.0,Gleitung rotational/translational,72.50567626953125,7.2,1.02,10.095833,25.4,-3.2,761.0,89.0,32.296146,541,18
2024-04-01 02:00:00,46.322935119263136,11.303619659671783,413c329e-df09-11ef-a08b-0242ac12000f,2.0,Gleitung rotational/translational,72.50567626953125,7.2,1.02,9.508333,24.7,-3.5,705.0,83.0,35.597282,705,22
2024-04-01 02:00:00,46.33341453789939,11.307651372181276,f7b6931a-0bd3-11f0-bc6c-c270514588df,5.0,Schnelles Fliessen (Mure),64.69818115234375,4.95,0.42,10.5125,26.1,-3.1,779.0,93.0,32.0219,466,14
2024-04-01 02:00:00,46.57356282312112,11.355977499842693,8f3b63ce-0bb5-11f0-b60f-c270514588df,2.0,Gleitung rotational/translational,54.77130126953125,20.84,8.74,7.679167,22.2,-4.3,659.0,90.0,45.322712,1116,19
2024-04-01 02:00:00,46.542999464422834,11.328247680633824,0e379888-d96f-11ef-9924-0242ac12000f,2.0,Gleitung rotational/translational,45.179443359375,15.12,2.21,7.4875,22.0,-4.3,626.0,86.0,46.390747,1219,2
2024-04-01 02:00:00,46.94452006902365,11.378661593727273,6416a3ae-1388-11f0-864d-c270514588df,5.0,Schnelles Fliessen (Mure),32.7593994140625,11.35,4.21,4.6208334,18.5,-6.8,881.0,125.0,46.23678,1516,18
2024-04-01 02:00:00,46.623146051905536,11.51199615031822,8a2e3628-d96e-11ef-bd60-0242ac12000f,7.0,Komplexe Rutschung,47.8145751953125,19.58,16.55,7.670833,22.4,-4.9,736.0,101.0,44.445023,1043,17
2024-06-13 00:00:00,46.48020777168455,11.50337838596804,d0049c34-f5b4-11ef-9ed6-0242ac120004,2.0,Gleitung rotational/translational,0.34228515625,2.01,3.94,8.541667,23.6,-4.3,704.0,92.0,41.32774,929,14
2024-05-21 00:00:00,46.68193824552701,10.916725614609456,cd92099a-0afa-11f0-96b9-c270514588df,7.0,Komplexe Rutschung,1.169921875,1.34,0.5,4.0458336,17.3,-7.1,497.0,69.0,43.996536,1747,33
2023-07-18 00:00:00,46.71520152862446,11.9028489381328,aaa60ae0-acad-11ef-baee-0242ac120012,2.0,Gleitung rotational/translational,52.44532775878906,39.85,38.04,6.358333,20.8,-6.2,787.0,117.0,47.144505,1238,14
2023-07-27 00:00:00,46.278591685425845,11.28441497185749,ebcbeb1e-acb4-11ef-b860-0242ac120012,5.0,Schnelles Fliessen (Mure),45.520263671875,35.52,45.4,6.7625,20.6,-4.5,515.0,69.0,47.69899,1336,11
2023-08-07 00:00:00,46.61926955856876,11.553090970041982,23919444-96a4-11ef-870d-0242ac120010,5.0,Schnelles Fliessen (Mure),28.666748046875,16.67,7.06,9.020833,24.3,-4.3,765.0,100.0,39.501812,788,18
2023-07-03 21:00:00,46.43799841700511,11.47776059362148,6dfbac5c-b087-11ef-b4f7-0242ac120012,5.0,Schnelles Fliessen (Mure),91.0323486328125,16.16,61.01,7.7166667,22.4,-4.5,656.0,88.0,44.423054,1116,21
2023-08-28 00:00:00,46.60710453296572,11.139770722003448,a0c467a4-06f6-11ef-a2e5-0242ac120003,2.0,Gleitung rotational/translational,51.48046875,14.13,0.33,9.5875,24.9,-3.4,708.0,89.0,37.138832,678,12
2023-08-31 00:00:00,46.451371049023166,11.466460364625348,c91bb566-b085-11ef-b5c4-0242ac120012,2.0,Gleitung rotational/translational,73.940673828125,3.71,15.66,7.1708336,21.6,-4.6,630.0,87.0,46.993305,1273,14
2023-09-04 00:00:00,46.5587549670059,10.56120267449884,2d851874-06f6-11ef-b897-0242ac120003,2.0,Gleitung rotational/translational,62.91339111328125,35.34,27.13,4.208333,18.4,-8.3,449.0,62.0,45.689293,1607,10
2019-09-29 14:00:00,46.98609443925796,11.200891000363136,random-0001-no-landslide,99.0,No Rutschung,25.140533447265625,1.89,9.58,-1.6791667,9.7,-11.7,1084.0,124.0,19.853111,2508,12
2019-12-03 09:00:00,46.35362342124306,11.61998250690712,random-0002-no-landslide,99.0,No Rutschung,9.3662109375,41.65,224.8,5.954167,20.0,-5.7,721.0,101.0,48.395893,1370,17
2018-02-18 19:00:00,46.59495397592836,10.687466121493449,random-0003-no-landslide,99.0,No Rutschung,12.699920654296877,1.19,6.41,4.0375,17.5,-7.4,412.0,57.0,44.493546,1736,22
2024-05-08 20:00:00,46.24583603047749,11.824582059701507,random-0004-no-landslide,99.0,No Rutschung,3.119999885559082,0.95,1.06,4.8416667,18.2,-6.4,894.0,121.0,45.657394,1545,19
2023-08-26 22:00:00,46.37416179141298,10.897582234165078,random-0005-no-landslide,99.0,No Rutschung,32.885498046875,31.52,12.09,7.1291666,22.0,-5.7,540.0,71.0,44.047653,1088,23
2016-08-30 21:00:00,46.71624730492222,11.6551807383111,random-0006-no-landslide,99.0,No Rutschung,2.054931640625,20.02,10.3,9.833333,25.5,-4.3,828.0,105.0,35.97051,563,3
2019-02-01 11:00:00,46.46123281951834,11.308235643451416,random-0007-no-landslide,99.0,No Rutschung,5.07208251953125,0.0,0.5,11.883333,28.3,-2.7,837.0,104.0,31.646118,242,8
2020-06-28 06:00:00,46.46196144119681,10.761364813828123,random-0008-no-landslide,99.0,No Rutschung,83.896240234375,123.1,105.72,-1.8833333,10.0,-12.2,495.0,58.0,22.547407,2507,19
2022-01-09 16:00:00,46.53384191588461,11.656872113061226,random-0009-no-landslide,99.0,No Rutschung,18.2049560546875,3.18,0.0,3.5291667,17.1,-7.5,834.0,117.0,43.855007,1844,4
2024-07-22 09:00:00,46.77088696922051,12.10856823426976,random-0010-no-landslide,99.0,No Rutschung,0.2800000011920929,0.01,0.88,6.1375,20.7,-6.7,781.0,118.0,46.41957,1254,10
2024-04-25 17:00:00,46.979319592164224,10.52532231202321,random-0011-no-landslide,99.0,No Rutschung,1.590000033378601,0.88,0.0,4.825,18.9,-7.6,801.0,109.0,37.048344,1467,17
2023-10-07 03:00:00,46.47188518655179,12.01218497689958,random-0012-no-landslide,99.0,No Rutschung,11.983047485351562,5.66,50.36,2.2083333,14.6,-8.5,1163.0,155.0,38.186504,2076,13
2020-05-20 02:00:00,46.77323953248494,10.951224459607786,random-0013-no-landslide,99.0,No Rutschung,93.10049438476562,53.13,49.87,-4.6125,6.1,-14.3,1134.0,118.0,14.249374,2962,19
2023-06-29 20:00:00,46.54068525962174,10.824701709863394,random-0014-no-landslide,99.0,No Rutschung,8.52734375,17.56,36.09,-2.0791667,9.2,-11.8,637.0,70.0,17.899958,2662,14
2018-06-08 05:00:00,46.47753368964874,11.73940501018854,random-0015-no-landslide,99.0,No Rutschung,194.15118408203125,127.2,197.52,4.75,18.7,-6.8,817.0,116.0,48.40599,1531,12
2019-12-19 05:00:00,46.681266753230766,10.889359199766256,random-0016-no-landslide,99.0,No Rutschung,7.2813720703125,3.56,5.79,-1.3166667,10.0,-11.1,741.0,86.0,20.533834,2577,14
2024-06-24 21:00:00,46.84635516033129,12.31359811525641,random-0017-no-landslide,99.0,No Rutschung,0.3600000143051147,1.22,1.7,0.13750008,12.1,-10.3,1338.0,165.0,27.830496,2311,19
2022-01-30 18:00:00,46.96694953930842,11.239431014854278,random-0018-no-landslide,99.0,No Rutschung,2.81976318359375,4.69,0.3,-4.5125,6.1,-14.0,1380.0,142.0,13.709582,2948,15
2018-07-16 07:00:00,46.68345032742559,11.11113432249941,random-0019-no-landslide,99.0,No Rutschung,26.282958984375,23.32,14.1,10.179167,25.7,-3.3,773.0,98.0,35.81746,516,17
2017-07-25 13:00:00,46.488372787226666,10.585090462075447,random-0020-no-landslide,99.0,No Rutschung,33.78546142578125,41.2,48.52,-2.4833333,9.1,-12.8,596.0,70.0,21.837925,2547,12
2019-11-30 09:00:00,46.658975991325846,11.89797322258725,random-0021-no-landslide,99.0,No Rutschung,19.632339477539062,98.15,161.64,5.5416665,19.6,-6.4,828.0,122.0,47.940903,1426,10
2021-12-31 21:00:00,46.44911181827963,11.635644817016583,random-0022-no-landslide,99.0,No Rutschung,1.292938232421875,0.0,0.0,2.3208334,14.8,-8.2,874.0,121.0,42.735744,2015,10
2022-04-16 16:00:00,46.28878583742991,12.000590562068878,random-0023-no-landslide,99.0,No Rutschung,2.11941909790039,10.3,34.71,8.0875,22.8,-4.9,832.0,102.0,38.282364,950,17
2016-06-15 03:00:00,46.38760453149945,11.944581241260146,random-0024-no-landslide,99.0,No Rutschung,69.2353515625,49.47,47.39,4.9249997,18.3,-6.2,955.0,131.0,44.65061,1605,19
2021-03-03 18:00:00,46.38770538563338,10.526846067366812,random-0025-no-landslide,99.0,No Rutschung,0.07318115234375,0.0,0.91,-4.4416666,6.7,-14.1,784.0,81.0,12.11727,3024,25
2019-04-02 22:00:00,46.2883831357987,11.94275911374598,random-0026-no-landslide,99.0,No Rutschung,2.073638916015625,1.38,12.94,6.304167,20.3,-5.8,833.0,109.0,40.491867,1226,34
2024-05-09 03:00:00,46.91636794498638,10.717187472624373,random-0027-no-landslide,99.0,No Rutschung,1.6699999570846558,0.87,2.19,-1.9875001,10.2,-12.6,998.0,112.0,17.511856,2512,23
2021-04-09 21:00:00,46.761761345611525,11.193931273083797,random-0028-no-landslide,99.0,No Rutschung,4.5026397705078125,2.93,0.2,6.8708334,21.5,-5.2,724.0,102.0,45.738556,1148,18
2017-05-13 17:00:00,46.73686365727773,11.864848947595284,random-0029-no-landslide,99.0,No Rutschung,16.378662109375,48.03,66.3,5.9333334,20.1,-6.1,813.0,121.0,48.544373,1335,20
2017-03-03 18:00:00,46.5342119007035,11.550017989958278,random-0030-no-landslide,99.0,No Rutschung,28.9093017578125,0.02,3.66,7.8958335,23.0,-4.9,709.0,95.0,42.548218,1018,14
2016-07-12 07:00:00,46.41726583965022,11.850119944391585,random-0031-no-landslide,99.0,No Rutschung,115.56170654296876,141.85,41.56,-0.05000001,11.6,-10.0,1118.0,143.0,34.258232,2355,24
2022-11-08 11:00:00,46.64547866386194,11.423893509141278,random-0032-no-landslide,99.0,No Rutschung,22.538818359375,0.11,37.52,1.0,13.3,-9.3,744.0,96.0,32.7825,2249,10
2019-12-24 23:00:00,46.57910638775461,10.70787838472773,random-0033-no-landslide,99.0,No Rutschung,35.6221923828125,10.59,0.48,1.3166666,13.9,-9.4,429.0,56.0,33.969048,2115,33
2024-04-25 02:00:00,46.60778439039109,12.1755560252858,random-0034-no-landslide,99.0,No Rutschung,1.100000023841858,0.0,0.0,1.2624999,13.3,-9.1,1221.0,159.0,34.797596,2148,15
2020-07-08 12:00:00,46.95175455959729,11.451522287932038,random-0035-no-landslide,99.0,No Rutschung,11.283203125,52.58,8.18,5.6,20.1,-6.3,892.0,124.0,45.508587,1307,7
2024-12-08 15:00:00,46.391063000256246,11.50999656371568,random-0036-no-landslide,99.0,No Rutschung,6.579999923706055,0.0,0.22,5.7166667,19.4,-5.4,642.0,91.0,49.07575,1490,8
2020-08-19 05:00:00,46.460056778901766,10.644466469555196,random-0037-no-landslide,99.0,No Rutschung,72.4276123046875,48.09,119.96,-3.7708335,7.6,-13.6,693.0,76.0,15.61924,2805,14
2021-11-30 02:00:00,46.72635550568744,12.146953631672767,random-0038-no-landslide,99.0,No Rutschung,36.309326171875,3.01,3.85,5.9625,20.5,-6.9,758.0,116.0,47.94161,1264,11
2023-01-03 16:00:00,46.92301912536469,11.684954641146897,random-0039-no-landslide,99.0,No Rutschung,0.04302978515625,1.17,10.55,3.2916667,16.6,-7.7,1004.0,140.0,41.178234,1767,22
2016-10-30 06:00:00,46.56093951650879,10.908991447002103,random-0040-no-landslide,99.0,No Rutschung,18.11126708984375,11.64,49.0,0.26666668,12.4,-9.8,442.0,54.0,28.285046,2293,16
2018-07-29 02:00:00,46.872067457390166,11.509063737258552,random-0041-no-landslide,99.0,No Rutschung,15.7581787109375,55.32,20.69,6.225,20.4,-5.5,844.0,120.0,46.611153,1316,26
2018-09-18 20:00:00,46.95116718494444,11.16677873598475,random-0042-no-landslide,99.0,No Rutschung,50.16485595703125,41.84,37.49,-6.15,4.0,-15.3,1490.0,146.0,13.36367,3202,11
2024-12-16 16:00:00,46.56937397440089,10.92674616663212,random-0043-no-landslide,99.0,No Rutschung,0.1800000071525573,6.04,0.1,-1.1791667,10.1,-10.8,611.0,68.0,19.339548,2578,7
2021-02-05 22:00:00,46.472018485288864,11.159805703792456,random-0044-no-landslide,99.0,No Rutschung,1.01171875,16.74,24.69,6.0875,20.0,-5.2,492.0,68.0,49.580803,1438,7
2024-11-17 21:00:00,46.56165663549361,11.455592455741598,random-0045-no-landslide,99.0,No Rutschung,0.0,0.0,0.0,6.1625,20.2,-5.3,663.0,92.0,47.973804,1405,9
2024-12-11 10:00:00,46.49814987045324,10.724660392826546,random-0046-no-landslide,99.0,No Rutschung,4.929999828338623,11.53,1.08,1.2375,14.4,-10.0,342.0,46.0,39.03995,2024,22
2023-08-11 21:00:00,46.40356047514705,10.815214279350416,random-0047-no-landslide,99.0,No Rutschung,27.21737670898437,92.03,77.71,4.891667,19.2,-7.5,409.0,57.0,48.210922,1468,15
2016-03-27 06:00:00,46.51885386362555,11.815132014162584,random-0048-no-landslide,99.0,No Rutschung,7.22991943359375,12.47,41.2,-2.1458335,8.8,-11.6,1134.0,129.0,21.889576,2763,10
2022-08-17 19:00:00,46.42983842933063,12.30025161613931,random-0049-no-landslide,99.0,No Rutschung,33.3922119140625,91.07,16.92,6.25,20.6,-6.7,909.0,119.0,40.136467,1160,9
2017-12-26 20:00:00,47.02352096157448,10.77743347626783,random-0050-no-landslide,99.0,No Rutschung,18.60653686523437,12.05,35.25,0.7708334,13.3,-10.2,898.0,109.0,25.973995,2085,9
2022-09-16 16:00:00,46.62951852750294,11.64037596733822,random-0051-no-landslide,99.0,No Rutschung,2.0001220703125,19.47,11.55,6.825,21.2,-5.1,732.0,103.0,47.22455,1263,20
2016-12-22 12:00:00,46.50408390605219,10.562320836771509,random-0052-no-landslide,99.0,No Rutschung,1.215576171875,0.01,0.0,-5.108333,5.3,-14.3,913.0,95.0,12.534609,3063,21
2022-11-25 23:00:00,46.34477039562012,10.94848763792339,random-0053-no-landslide,99.0,No Rutschung,10.23681640625,4.73,5.55,6.0875,20.3,-5.9,431.0,59.0,48.559116,1339,21
2017-04-14 06:00:00,46.76438316178408,10.953150150667003,random-0054-no-landslide,99.0,No Rutschung,40.31027221679688,28.2,0.31,-1.9625,9.6,-12.2,820.0,93.0,19.664043,2527,25
2022-12-08 05:00:00,46.42218032505918,11.19175502538742,random-0055-no-landslide,99.0,No Rutschung,20.34344482421875,6.47,11.34,6.2875,20.2,-5.0,497.0,68.0,49.508415,1420,9
2016-11-11 15:00:00,46.73268405655634,11.188255732870854,random-0056-no-landslide,99.0,No Rutschung,17.73260498046875,0.0,10.96,8.525,23.7,-4.4,747.0,101.0,40.56205,831,25
2022-04-13 21:00:00,46.87922365732392,11.246301619639558,random-0057-no-landslide,99.0,No Rutschung,7.04986572265625,8.86,1.88,0.7708333,13.0,-9.6,885.0,113.0,31.072441,2226,18
2024-01-28 17:00:00,46.48475138678288,12.062496421794163,random-0058-no-landslide,99.0,No Rutschung,0.617034912109375,10.58,0.03,1.8791666,14.3,-8.7,1196.0,159.0,39.386642,2071,12
2022-11-09 15:00:00,46.912591863850416,11.80165682600894,random-0059-no-landslide,99.0,No Rutschung,25.042022705078125,0.88,25.86,4.7041664,19.0,-7.4,940.0,137.0,46.19313,1425,10
2023-10-20 11:00:00,46.79543305407216,10.91235850932457,random-0060-no-landslide,99.0,No Rutschung,35.8555908203125,0.04,10.37,-4.0375,7.1,-14.0,1032.0,108.0,13.6001835,2803,14
2022-06-03 15:00:00,46.74292442846475,10.924054575474216,random-0061-no-landslide,99.0,No Rutschung,55.104270935058594,32.15,65.19,-1.35,10.2,-11.6,791.0,89.0,19.4058,2524,24
2018-02-13 01:00:00,46.54586747025967,12.259254641449076,random-0062-no-landslide,99.0,No Rutschung,20.1317138671875,30.17,1.43,4.6916666,18.4,-7.3,944.0,133.0,43.896633,1463,12
2022-06-19 22:00:00,46.33890173933568,12.252161382279857,random-0063-no-landslide,99.0,No Rutschung,8.921661376953125,15.37,40.98,5.1583333,18.4,-5.9,1039.0,134.0,39.098385,1578,23
2020-06-18 17:00:00,46.783204471753926,11.513001363512275,random-0064-no-landslide,99.0,No Rutschung,27.83465576171875,111.5,14.37,0.7166667,13.2,-9.7,915.0,119.0,33.6077,2220,16
2017-12-19 14:00:00,47.01112762819192,10.82767545167541,random-0065-no-landslide,99.0,No Rutschung,15.94573974609375,31.35,23.36,-2.35,9.1,-12.5,1185.0,127.0,15.490263,2600,10
2018-09-22 23:00:00,46.42193547906588,11.490940751773666,random-0066-no-landslide,99.0,No Rutschung,23.0806884765625,39.61,23.84,8.129167,23.0,-4.4,682.0,89.0,42.366055,983,3
2024-05-16 13:00:00,46.93191352378753,11.54450167134401,random-0067-no-landslide,99.0,No Rutschung,1.1799999475479126,0.98,0.03,3.3,16.6,-7.7,926.0,127.0,41.270576,1778,14
2018-09-17 18:00:00,46.5073774582141,11.13448824594454,random-0068-no-landslide,99.0,No Rutschung,58.9188232421875,22.84,25.38,5.6375,19.4,-5.5,499.0,69.0,49.26379,1463,7
2017-06-10 10:00:00,46.55138767910523,12.101806258197849,random-0069-no-landslide,99.0,No Rutschung,54.09027099609375,81.92,33.48,3.9875,17.3,-7.2,1018.0,142.0,43.279156,1668,21
2020-09-08 11:00:00,46.29641764929711,11.70108841609881,random-0070-no-landslide,99.0,No Rutschung,37.75311279296875,35.59,106.42,4.545833,18.3,-6.8,781.0,108.0,47.50121,1583,9
2016-12-14 20:00:00,46.76187833950062,11.969069965474093,random-0071-no-landslide,99.0,No Rutschung,0.06610107421875,0.0,1.4,5.266667,19.2,-6.5,850.0,126.0,46.735577,1461,21
2016-05-23 06:00:00,46.97767349262156,11.196669850665277,random-0072-no-landslide,99.0,No Rutschung,32.92529296875,56.37,11.84,-3.7375,7.0,-13.4,1274.0,134.0,14.69937,2812,22
2024-10-22 00:00:00,46.47248215838246,11.03143717819426,random-0073-no-landslide,99.0,No Rutschung,4.646053314208984,0.0,1.21,6.554167,20.9,-5.4,532.0,72.0,47.211067,1261,1
2022-08-20 03:00:00,47.0209081166421,11.339050882698466,random-0074-no-landslide,99.0,No Rutschung,19.9742431640625,3.46,33.48,3.4541667,16.8,-7.6,931.0,131.0,42.02503,1706,16
2023-01-11 04:00:00,46.41827194739267,11.83226130290029,random-0075-no-landslide,99.0,No Rutschung,28.462646484375,0.37,0.38,-0.9083333,10.5,-10.7,1063.0,133.0,31.304552,2473,22
2020-02-21 20:00:00,46.74647407592275,11.896423580573304,random-0076-no-landslide,99.0,No Rutschung,0.57672119140625,1.23,4.51,4.3125,17.5,-6.6,943.0,135.0,44.177563,1743,15
2016-11-25 19:00:00,46.661242694950246,11.0765775766913,random-0077-no-landslide,99.0,No Rutschung,14.7261962890625,3.55,11.04,8.675,23.7,-4.1,674.0,90.0,41.036472,870,26
2018-03-02 06:00:00,46.4405190041372,11.188129829362122,random-0078-no-landslide,99.0,No Rutschung,6.178497314453125,2.91,6.2,6.2041664,20.1,-5.1,502.0,69.0,49.463253,1427,7
2023-10-15 03:00:00,46.95058647849459,11.41070387955298,random-0079-no-landslide,99.0,No Rutschung,1.79345703125,0.51,0.14,4.35,18.3,-7.0,901.0,124.0,44.386204,1563,27
2021-09-06 02:00:00,46.62948515675595,11.986779669842534,random-0080-no-landslide,99.0,No Rutschung,18.0068359375,8.55,51.01,-1.6,9.6,-11.3,1220.0,141.0,23.005966,2635,13
2019-11-22 08:00:00,46.38484073368778,11.421503887468884,random-0081-no-landslide,99.0,No Rutschung,121.073974609375,91.15,50.67,6.0875,20.1,-5.3,579.0,81.0,49.00802,1428,3
2021-08-21 04:00:00,46.84111931189471,11.570140163848873,random-0082-no-landslide,99.0,No Rutschung,59.0174560546875,20.72,64.95,3.6083333,16.2,-6.8,889.0,122.0,40.9579,1865,11
2019-09-23 02:00:00,46.97793226190171,10.831706613880211,random-0083-no-landslide,99.0,No Rutschung,0.6094970703125,5.69,72.53,-3.5625,7.7,-13.5,1273.0,130.0,13.81951,2792,8
