Latitude,Longitude,Elevation,Slope,BIO01_Historical_Mean,BIO05_Historical_Max,BIO06_Historical_Min,BIO12_Historical_Prec,BIO13_Historical_Prec,BIO15_Historical_Prec,Aspect
46.51556021231981,11.814131821560409,2561,15,0.10833339,11.6,-9.7,1158.0,130.0,20.0,275
46.5635427204338,11.05497837151207,978,8,9.099999,24.0,-2.8,649.0,84.0,36.2,356
46.95627036412641,12.121904596394687,2640,15,-0.9749999,10.9,-10.8,1491.0,160.0,15.0,193
46.78812489383083,11.715921440193029,1312,18,7.75,22.2,-3.9,836.0,117.0,40.9,228
46.93508171052895,10.595452341648704,1745,16,4.483333,18.1,-7.1,775.0,101.0,29.9,226
46.30425053944183,11.2028410537848,540,16,11.4875,26.9,-1.7,791.0,95.0,25.7,106
46.60000702763364,10.567727891336306,1171,10,8.212501,23.0,-4.3,578.0,78.0,36.9,342
46.89713193179326,12.336516784544369,2078,25,2.3666668,15.2,-8.2,1331.0,163.0,26.1,75
46.26036077051401,10.968476477374985,1722,14,5.0083337,18.3,-5.9,289.0,41.0,47.4,321
46.33057664076113,11.174058107362908,1572,7,6.8708324,20.4,-3.9,434.0,58.0,43.5,337
46.44556522888381,12.048596118384513,1342,4,6.695833,21.0,-5.3,896.0,116.0,36.4,288
46.55683599891462,10.863999548999391,2821,17,-2.0125,9.3,-11.3,801.0,83.0,12.6,4
46.33510106528031,10.759231627298943,1827,15,4.7749996,18.0,-6.3,303.0,40.0,39.6,142
46.2621377653802,11.83677889776268,2476,18,0.86666685,12.2,-8.9,1089.0,122.0,23.3,210
46.5788158321836,11.006961839765474,2048,7,3.2708333,15.8,-6.8,449.0,59.0,33.2,132
46.99559238662147,10.547922194390528,1966,27,2.841667,16.0,-8.3,945.0,117.0,23.3,133
46.55492515670578,11.801958635621316,2267,7,2.2291667,14.5,-8.1,1093.0,134.0,26.8,163
46.58150650210621,12.211926918362447,2655,18,-0.38333344,10.5,-9.9,1416.0,148.0,15.4,101
46.374990311397376,10.676056349169006,1745,25,4.4083333,18.2,-7.4,350.0,47.0,40.7,123
46.98939805726439,11.023981517718822,1634,29,5.0,18.7,-6.2,832.0,113.0,35.3,261
46.71630109409895,11.537135164197217,2132,3,2.9375,15.5,-7.2,911.0,118.0,31.0,353
46.67994313520534,10.589744481359826,1386,21,7.7291675,22.1,-4.6,541.0,74.0,38.3,200
46.24090882145418,11.91765638120764,2274,20,2.8,14.4,-7.1,1231.0,145.0,27.6,157
46.47729670734878,10.676586852327551,2277,9,0.55,13.6,-10.2,422.0,51.0,23.6,12
46.30731638983179,11.387201665541712,1443,9,7.375,21.3,-3.7,566.0,74.0,41.4,82
46.36729896409494,11.385888847321738,1543,6,6.745833,20.5,-4.2,566.0,75.0,41.1,220
46.26770198670849,11.715565684530656,2339,16,1.9125,13.7,-8.0,944.0,112.0,28.1,338
46.43708982233114,12.158570824289937,1702,20,5.1,18.2,-5.9,1098.0,139.0,34.8,58
46.62988242543324,11.670847989960729,1414,18,7.108333,21.2,-4.1,786.0,108.0,41.2,334
46.98095099064548,12.26555328954411,2718,7,-1.7625002,9.9,-11.5,1553.0,168.0,14.4,152
46.68745369380349,12.258706701179106,2308,16,1.4541668,13.1,-8.5,1356.0,155.0,21.7,303
46.33172256048574,11.572688619438422,1865,23,4.983333,17.8,-5.6,792.0,105.0,39.1,77
46.97873308140131,11.520796865504265,2228,12,2.0375001,14.3,-7.9,1129.0,136.0,23.6,318
46.40023765639413,11.012812700668082,708,9,10.429166,25.7,-2.3,710.0,83.0,29.8,183
46.30461745017252,10.534591431063555,2314,23,1.35,14.2,-9.6,409.0,47.0,23.2,130
46.75132068815841,11.129859027179585,2018,22,2.8083332,15.8,-7.8,682.0,90.0,32.5,129
46.247974872925255,12.080397166399823,821,9,9.625,24.6,-3.3,912.0,98.0,25.8,35
46.62423273063036,10.98800474265594,1144,20,8.4,23.1,-3.5,602.0,82.0,38.3,346
46.730007573108274,11.803385335970422,1711,17,5.3375,18.7,-5.4,943.0,129.0,38.0,249
46.56208244637544,10.57379412783686,1986,29,3.0625,16.4,-8.3,464.0,59.0,30.6,256
47.0177626002553,12.009262966935216,1658,23,4.7625003,18.5,-6.5,1129.0,153.0,33.9,143
46.42843305259279,10.739291606517655,2732,13,-1.6875,10.1,-11.5,667.0,72.0,14.1,60
46.41934459312493,11.551183470576484,1297,1,7.629166,21.8,-3.8,703.0,93.0,39.8,96
46.829968326053184,11.904613357547255,1626,19,6.1791673,20.1,-5.0,978.0,135.0,37.4,153
46.631566567866,12.188251738881071,1844,16,3.8583333,16.9,-7.1,1180.0,152.0,32.3,194
46.94216975371065,11.098996123660132,2618,19,-1.475,10.4,-11.5,1148.0,121.0,14.9,26
46.768071487550536,12.289693077607604,2300,15,1.7708336,13.8,-8.4,1393.0,160.0,21.6,193
46.3024377224666,10.656255610402974,2102,10,2.4333334,15.5,-8.5,301.0,39.0,34.0,166
46.82824261493504,11.758097412574005,1306,9,7.4458337,21.8,-4.2,873.0,123.0,40.6,163
46.31975612190334,11.96150673979158,1826,24,5.233333,18.2,-5.4,1123.0,141.0,33.6,337
46.27526258013955,11.425061686314953,933,6,9.541666,24.8,-3.0,711.0,83.0,31.1,163
46.81603485281855,10.604994023895138,2069,17,2.3,15.6,-9.1,722.0,89.0,23.2,302
46.32262315994932,11.156713088507924,1434,4,7.5791664,21.5,-3.5,468.0,61.0,42.0,226
46.89556437257109,11.787103337927896,2428,17,0.9375,12.9,-9.0,1267.0,150.0,20.9,354
46.34613128584651,12.168325490499589,912,3,8.541666,23.5,-4.5,911.0,102.0,28.0,93
47.01468613087661,10.659160218631955,1981,21,3.0083332,15.7,-7.8,913.0,113.0,24.1,348
46.9833361844201,12.020416933477872,1928,15,3.625,16.6,-7.0,1213.0,157.0,29.6,1
46.79307065660005,11.155410166946504,2012,17,2.9166663,15.9,-7.6,707.0,93.0,31.7,358
46.79060599481781,11.207337620336055,1460,33,6.508333,20.4,-4.6,720.0,99.0,40.1,109
46.575218856519065,11.11807515118732,1372,21,7.566666,21.5,-3.5,558.0,76.0,42.3,109
46.60244446489992,10.521748234257904,2122,19,2.1041667,15.5,-9.2,574.0,71.0,25.1,130
46.8400376021243,11.886106015073146,1926,16,4.5833335,17.6,-5.9,1096.0,144.0,32.1,209
46.77146945417704,11.89216055154578,904,6,8.929166,24.2,-4.3,843.0,117.0,35.7,355
46.45684198557241,11.201508947323822,1552,2,6.5541663,20.0,-4.4,494.0,68.0,44.3,353
46.99604931282438,10.918631821165029,2888,11,-3.0624998,8.3,-12.6,1430.0,141.0,14.6,141
46.67195887378863,12.329148746912242,2409,24,0.69583327,12.1,-9.1,1431.0,158.0,19.4,110
46.96534544369231,10.581674976746507,1849,15,4.4666667,17.4,-6.5,822.0,107.0,27.3,177
46.67024716227097,10.638513753949054,2123,26,2.8708332,15.9,-8.3,572.0,69.0,23.1,293
46.4020044677924,10.811332979256845,1468,15,5.991667,20.4,-6.1,424.0,58.0,41.8,8
46.72890548480036,11.35048925795536,1547,20,5.9666667,19.8,-5.2,734.0,102.0,42.5,319
46.26562275267878,12.18564334423108,1409,23,6.7791667,20.7,-4.8,1038.0,121.0,30.4,119
46.27550542879972,12.2932488408151,777,24,10.033333,25.1,-3.3,988.0,107.0,23.1,104
46.72299579818748,11.35257554558084,1744,19,5.1041665,18.4,-5.6,719.0,99.0,39.6,289
46.74425795814849,10.817811389813953,2119,19,1.9833336,14.9,-8.9,624.0,77.0,24.5,152
46.69396541436786,11.161270574473727,613,9,11.091666,26.8,-2.0,789.0,100.0,31.3,144
46.78509649494823,12.344688223785502,2177,17,2.1291668,14.7,-8.5,1368.0,163.0,24.7,50
46.55671886007144,11.023662896314324,1079,11,8.570833,23.3,-3.3,623.0,83.0,38.6,136
46.33545100979843,11.007196315905208,1133,24,8.829166,23.6,-3.3,535.0,68.0,37.5,116
46.80702879809896,12.276601567552955,2178,14,2.2125,14.5,-8.2,1345.0,161.0,24.5,262
46.9717801397026,11.282613537840533,2364,20,0.43750003,12.5,-9.6,1108.0,131.0,20.6,140
46.25043810809825,10.585074345289598,1963,14,2.6291666,16.3,-9.1,286.0,36.0,35.1,351
46.61176360639462,11.954599558116454,2706,12,-0.84999996,10.5,-10.5,1271.0,133.0,14.4,272
46.82601719183294,11.205002755393917,1393,25,6.833332,20.8,-4.4,762.0,106.0,39.1,177
46.899667099142114,12.314214770776232,2393,20,0.7458332,12.9,-9.3,1424.0,162.0,19.1,322
46.55959414890109,11.376953054514146,968,20,9.420834,24.4,-2.6,719.0,93.0,36.1,267
46.28942922852647,10.526083391017163,1661,13,5.2000003,19.6,-7.4,389.0,52.0,39.7,218
47.02509453786379,12.020606625327256,1858,18,3.658333,16.9,-7.1,1232.0,162.0,30.9,183
46.53017182740205,11.916226036030851,2034,8,3.5291665,16.4,-7.3,1122.0,143.0,32.0,215
46.448103150039245,10.970703742820367,1976,20,3.4833333,16.3,-7.0,328.0,45.0,40.3,15
46.7214005989384,11.756568215441272,1610,14,5.75,19.4,-5.3,881.0,122.0,40.4,358
46.76393560526787,10.712865130177068,2626,24,-1.8291665,10.3,-12.1,949.0,102.0,13.9,250
46.89111358585652,11.391010518744793,1036,9,8.291667,22.9,-3.8,885.0,123.0,37.4,181
46.6686972571049,12.094059419810543,2138,11,2.35,14.9,-8.1,1246.0,153.0,28.1,17
46.85963419226222,10.665836914275085,2711,14,-2.2333336,10.0,-12.3,1148.0,117.0,13.6,159
46.56414353712967,11.39818230574208,1295,16,7.974999,22.3,-3.5,664.0,90.0,41.3,209
46.789806471167566,11.660469052214172,899,14,9.466666,24.4,-3.3,850.0,115.0,35.9,87
46.241029138072605,10.755526090799004,2193,21,1.9166666,14.6,-8.6,247.0,31.0,34.8,158
46.57762482022098,11.233996565421462,1206,10,8.516666,23.2,-3.3,631.0,85.0,39.3,204
46.66514727280661,11.858847986009934,1834,18,4.8624997,17.9,-5.8,1029.0,139.0,36.6,119
46.46658924342944,12.203058746463364,1003,1,8.3375,23.3,-4.7,874.0,108.0,32.2,167
46.98514442810545,12.113099702669397,2148,11,1.9166666,14.7,-8.6,1342.0,167.0,25.4,225
46.89964520637548,11.35947578677265,1179,14,7.658333,22.1,-4.1,883.0,123.0,38.8,199
46.59486393508395,10.983423088511644,2094,21,2.8791666,15.2,-7.1,442.0,57.0,30.2,338
46.50129197929552,11.584437353214952,2334,2,2.025,14.0,-7.9,863.0,104.0,25.3,227
46.33136082816575,10.741516840241234,1835,27,4.795833,18.0,-6.3,286.0,38.0,40.1,229
46.78470322561709,11.2490617617461,1019,29,8.3,23.1,-3.8,775.0,106.0,37.3,295
46.50455827009785,10.840625191884016,2186,16,1.6166668,14.6,-9.0,392.0,51.0,29.2,142
46.639512238204745,12.13545296372865,2755,6,-1.2541667,9.8,-10.6,1407.0,145.0,13.8,258
46.45117403125218,10.816418570165604,2593,9,-0.6541665,11.5,-10.7,571.0,64.0,16.8,329
46.66615722820987,10.55999077531452,903,3,9.629167,25.0,-3.4,654.0,85.0,33.1,59
46.39366746570408,11.362153489285106,1153,9,8.804168,23.6,-3.0,618.0,80.0,38.5,276
46.778915097313856,11.441885618138654,2092,21,2.7041667,15.6,-7.7,871.0,113.0,30.4,303
46.61238065076902,10.673096762430358,1021,15,8.945834,24.0,-3.7,591.0,79.0,35.9,353
46.9247047959004,10.653403218161838,2641,16,-1.8333334,10.2,-12.0,1172.0,123.0,13.9,240
46.231518828514346,11.206025612604762,677,16,11.241666,26.8,-1.7,735.0,88.0,27.1,24
46.70480667330269,10.658560511731478,2563,22,-0.7291665,11.6,-11.1,826.0,87.0,13.6,305
46.61506875968279,11.19328398888558,407,24,11.9375,27.9,-1.7,821.0,94.0,27.3,236
46.59756905066086,11.19036973106285,255,0,12.404167,28.4,-1.4,848.0,100.0,26.4,180
46.4303594416285,10.569113396222091,2424,9,-0.46666655,12.6,-11.5,511.0,59.0,18.9,208
46.6366800603986,12.174514912287751,2090,21,2.5249999,15.0,-8.0,1294.0,158.0,28.5,96
46.91964019071992,10.557499005034392,2195,9,1.7125001,14.6,-9.2,921.0,108.0,19.6,13
46.31291530967261,11.243196351935826,209,0,12.749999,28.7,-1.1,888.0,109.0,23.1,296
46.67829400719621,10.841380269084944,2843,10,-2.0500002,9.5,-11.7,986.0,102.0,13.2,96
46.9381936502805,10.724467346945614,2427,23,-0.17916693,12.3,-10.6,1034.0,115.0,16.3,116
46.7458293779487,11.164546878297909,2029,6,3.2166665,16.0,-7.1,669.0,88.0,30.7,91
46.67334147340629,11.878343106364936,1571,18,6.1374993,19.9,-5.0,915.0,129.0,40.5,81
46.53090567659567,11.55603011702744,1369,26,7.454167,21.9,-4.1,713.0,96.0,39.7,342
46.68371640941291,11.708354308539796,2045,15,4.0666666,16.7,-6.2,976.0,126.0,31.5,262
46.310458715878944,10.944121105411046,2173,3,2.6041667,14.8,-7.2,206.0,26.0,30.1,159
46.61768462347668,11.183718633968354,302,16,12.266667,28.3,-1.5,842.0,97.0,26.4,236
46.87081375529293,10.66486341732072,2894,6,-3.2666664,8.6,-13.1,1274.0,125.0,14.0,188
46.29330882333493,12.177429401456994,1852,21,4.733333,17.6,-6.1,1237.0,148.0,30.1,141
46.78414125583273,10.5346300564596,1489,9,6.2208343,20.4,-5.9,610.0,82.0,35.6,276
47.00102179718959,11.244489925006771,2563,21,-0.7874997,11.0,-10.7,1214.0,133.0,15.9,310
46.43470955015966,12.028406327859308,1617,19,5.8375,19.4,-5.5,995.0,129.0,37.0,333
46.88274902395119,11.852301389294448,1707,22,4.9541664,18.6,-6.1,1029.0,142.0,36.9,1
46.60877863431998,11.50101262277111,1380,21,7.2749996,21.5,-4.1,732.0,101.0,41.8,97
46.99984680752412,10.88400345338904,2384,21,0.020833373,12.3,-10.3,1060.0,119.0,17.2,282
46.81540741371984,10.87358661452989,3183,10,-4.954166,6.2,-14.3,1349.0,136.0,14.9,162
46.71542508171065,10.715257238879955,2940,12,-3.25,8.3,-13.0,1085.0,105.0,12.9,290
46.63224431428704,10.663746221485484,941,13,9.383332,24.6,-3.5,620.0,81.0,33.7,189
46.65332319618772,11.40022828986395,2145,17,2.925,15.5,-7.2,728.0,93.0,28.8,283
46.590989832775456,11.19096221158454,254,0,12.358334,28.3,-1.4,849.0,100.0,26.1,225
47.01732892538959,10.619025830086583,1046,20,8.5625,23.4,-3.7,816.0,113.0,33.7,319
46.43211329915192,12.014947084839456,1313,18,7.3250003,21.6,-4.5,862.0,111.0,36.7,247
46.3223279317507,10.505586679781764,2511,25,-0.037499826,12.3,-10.6,529.0,59.0,17.3,227
46.31437181041254,11.985803826561334,1584,34,6.4499993,20.0,-4.6,988.0,124.0,34.7,91
46.81112588828304,10.732947769314288,2926,18,-3.95,7.0,-13.5,1216.0,123.0,14.1,354
46.53126855873177,10.883861804033812,2221,16,1.6874999,14.4,-8.6,433.0,56.0,29.1,103
46.68665698075412,11.886380502899996,1200,11,7.6749997,22.3,-4.6,820.0,115.0,40.4,59
46.86237950900133,10.76188562647577,2878,10,-4.079167,6.2,-13.6,1229.0,125.0,14.0,5
46.36018705096434,10.80654684708258,2690,6,-0.3416667,10.8,-9.6,587.0,64.0,14.8,193
46.733840237014896,10.941250637380158,2080,28,2.6041667,15.4,-8.2,599.0,76.0,26.8,274
46.92758735515487,11.171514672932735,2590,12,-0.97500014,10.8,-10.8,1160.0,127.0,16.2,194
46.58914392502764,11.777663899047356,2526,9,0.42500028,12.0,-9.4,1127.0,129.0,20.0,282
46.72615454645438,12.182856052730898,1263,11,7.0291667,21.7,-5.5,782.0,113.0,40.6,22
46.62955144997058,11.89851414486374,1312,3,6.9791665,21.5,-5.1,839.0,117.0,40.4,272
46.65274066001383,11.23257178060345,1413,8,7.3333335,21.5,-4.0,634.0,88.0,41.8,193
46.726263143706944,12.195580478878275,1221,8,7.1666665,21.9,-5.6,765.0,110.0,39.9,2
46.86139094624406,10.76095008002372,2878,10,-4.079167,6.2,-13.6,1229.0,125.0,14.0,5
46.685604636259264,11.887016777623348,1200,11,7.6749997,22.3,-4.6,820.0,115.0,40.4,59
46.79211503333098,11.907478228007264,943,4,8.8625,24.2,-4.4,848.0,117.0,36.0,143
46.62259645689692,11.835785910011133,1747,15,4.766667,18.3,-6.4,983.0,137.0,38.7,4
46.883064052677646,11.140195272830368,1828,16,3.7458336,17.2,-7.1,775.0,103.0,33.1,63
46.33091739040358,12.083346051216068,1796,23,5.204167,18.2,-5.7,1191.0,146.0,32.8,96
46.65911009845483,11.43977458094398,2138,8,2.6833334,15.5,-7.7,775.0,100.0,30.8,1
46.802505915767554,11.851098019751518,1012,10,8.633334,23.7,-4.2,846.0,118.0,37.6,241
46.67952223115044,11.619579002183253,614,15,10.583333,26.0,-2.9,849.0,104.0,29.7,130
46.88747436083704,11.62067603731414,1824,8,4.125,17.6,-6.8,1022.0,138.0,35.5,166
46.41039438560816,11.141022744233592,964,2,9.6125,24.9,-2.8,633.0,79.0,34.1,257
46.9833638504848,11.36444799202327,2651,8,-0.79166675,10.6,-10.3,1330.0,142.0,15.3,322
46.34017134408231,12.205641399767128,961,12,8.520833,23.4,-4.3,905.0,101.0,28.1,12
46.92354703800738,10.53438266574014,2338,12,1.0375,13.4,-9.6,1007.0,112.0,16.3,253
46.96065555999111,10.691650612799082,2834,3,-2.633333,9.0,-12.4,1356.0,135.0,14.4,48
46.79232050442056,12.22555077073173,1793,18,4.558334,17.7,-6.4,1143.0,150.0,33.1,308
46.81556424058794,11.293623156901482,1971,16,3.5041666,16.4,-7.0,768.0,102.0,32.0,346
46.95423744116715,12.07210264137436,1698,13,4.075,18.1,-7.4,1127.0,153.0,33.8,237
46.32866828897027,12.06922001888402,2322,18,2.6000001,14.2,-7.3,1311.0,149.0,24.1,177
46.47732134309626,11.121616630462904,1270,6,7.7499995,22.0,-3.8,559.0,74.0,40.1,56
46.821776303586645,11.20980242493603,857,7,9.1625,24.2,-3.3,815.0,111.0,34.8,146
46.709934793693066,11.973649932288934,2080,22,3.258334,15.8,-7.1,1158.0,146.0,28.9,275
46.91669800221881,11.27562279652027,1414,11,6.008333,20.2,-5.5,886.0,123.0,40.6,49
46.50558168857536,11.148169225036227,1513,8,6.533333,20.2,-4.5,503.0,69.0,43.6,211
46.408208811001245,11.346145118266556,930,24,9.983332,25.3,-2.5,675.0,82.0,33.2,285
46.36983388912646,10.763913862689312,2518,14,0.24583347,12.1,-9.6,476.0,56.0,20.0,0
46.95754800593434,11.283889620599146,2451,25,0.008333485,11.8,-9.9,1144.0,133.0,19.7,36
46.732650994167216,11.586192149585234,1572,18,5.9874997,19.6,-4.9,829.0,116.0,42.0,8
46.63946259810562,10.898221148918578,1181,29,8.4125,23.2,-3.7,592.0,79.0,38.0,168
46.91440103615442,11.542653996290628,2325,16,1.5500001,13.6,-8.5,1109.0,129.0,21.1,299
46.62913331824209,12.36462851453424,2088,17,2.3875,14.6,-8.1,1346.0,159.0,26.5,3
46.8263213481621,10.625947485557996,2151,19,1.5875,14.8,-9.6,764.0,93.0,22.1,336
46.39271714004813,12.179839522090834,1773,13,5.0416665,17.9,-5.8,1187.0,145.0,31.7,158
46.53007266107563,11.669195082156616,1714,1,5.154167,19.1,-6.2,852.0,116.0,38.9,328
46.46347361043787,11.599029873163804,1654,15,5.6541667,19.1,-5.4,762.0,104.0,40.9,280
46.58024148727956,11.481104204767933,1577,10,6.358333,20.1,-4.7,695.0,96.0,41.7,162
46.83857434570916,11.429907947068388,2124,19,2.6833334,15.4,-7.6,918.0,115.0,27.8,281
46.28954407469303,11.125761198669997,1211,20,8.704166,23.3,-3.0,522.0,67.0,39.0,309
46.44492993492204,11.198589453582208,1532,6,6.7291665,20.4,-4.3,492.0,67.0,44.3,276
46.86674281053866,11.485196037737232,952,4,8.745832,23.5,-3.7,873.0,120.0,36.8,207
46.919464128464845,12.070885725317469,2516,11,-0.38750005,11.4,-10.3,1399.0,158.0,17.8,21
46.24514047844778,11.756927357702375,2141,12,3.3208334,15.5,-7.0,1098.0,139.0,34.4,147
46.935752890780535,11.565351801934952,1910,14,3.6125002,16.9,-7.2,1012.0,133.0,32.0,353
46.308595530729725,10.945908763463295,2173,3,2.6041667,14.8,-7.2,206.0,26.0,30.1,159
46.54555828322688,12.052992124861618,2526,12,0.03333346,11.2,-9.7,1315.0,145.0,19.6,306
46.55288723424557,10.764334281925588,2016,23,3.1916668,16.2,-7.6,411.0,54.0,32.5,104
46.73342814666471,10.66306337963719,2533,22,-0.4291667,11.9,-10.9,866.0,93.0,14.6,165
46.92698531066186,10.730104811793748,2045,20,1.9791666,15.3,-9.2,825.0,103.0,24.9,88
46.93990032881977,11.288562829946896,2136,27,2.170833,14.7,-8.1,991.0,125.0,27.5,198
46.49675765124996,11.668793572646011,2080,4,3.0208333,16.0,-7.7,942.0,122.0,34.0,51
46.25669451681678,11.179422208825752,313,24,12.5666685,28.3,-1.1,858.0,105.0,23.1,176
46.51816010136098,11.94755401128686,2199,13,2.4583333,14.9,-8.1,1191.0,145.0,28.4,234
47.00506227355363,10.91099246434136,3144,7,-4.4041667,6.5,-13.6,1587.0,165.0,16.3,121
46.92063740631493,10.76252290591004,2701,16,-2.3374999,9.4,-12.3,1189.0,122.0,13.9,306
46.37438636212087,11.38138913811394,1481,8,7.1000004,21.0,-4.0,565.0,75.0,41.0,273
46.81973673251144,11.458790741352535,1885,21,3.8874998,17.2,-6.8,868.0,116.0,34.8,74
46.4029706494677,11.25326833027622,305,3,12.629167,28.7,-1.4,868.0,109.0,26.1,147
47.0129054627248,12.06180031419559,1877,20,3.7583334,16.9,-7.0,1215.0,159.0,30.0,354
46.77957330130753,12.184548093632024,1279,12,6.9833336,21.6,-5.5,832.0,119.0,39.0,148
46.95711259218416,10.534907174827977,1596,30,5.7208333,19.3,-5.9,787.0,105.0,31.3,342
46.44756468614164,11.578577922493436,1647,6,5.8875003,19.3,-5.1,752.0,103.0,41.7,253
46.62536878090763,11.258313554943213,1505,7,6.495833,20.3,-4.7,612.0,85.0,42.1,227
46.43931043031153,10.762345938675482,1930,23,2.958333,16.6,-8.4,342.0,46.0,38.7,114
46.70491413102099,12.134653506457166,1665,17,5.075,18.6,-6.0,1016.0,137.0,36.0,30
46.36902552206705,11.74410680949033,1817,7,4.6,17.9,-6.4,975.0,131.0,38.1,322
46.55128690215552,12.067740653096308,2711,27,-0.91249996,9.9,-10.3,1330.0,140.0,15.4,83
46.26683213939092,11.47087075019766,1132,13,8.395833,23.3,-3.7,666.0,82.0,35.8,356
46.37618802844072,12.293108163840037,1389,26,6.962499,20.9,-4.5,993.0,118.0,31.1,320
46.5392805618194,10.959309483476472,1347,17,6.9458337,21.5,-4.9,518.0,71.0,41.2,166
46.95807946612239,11.318049879424953,2046,21,2.6624997,15.3,-7.7,970.0,125.0,29.7,24
46.98497425085007,11.641947353218082,1870,20,3.2958329,16.5,-7.5,1090.0,145.0,32.9,197
46.97504418863358,11.74155336724982,2744,25,-1.8499999,9.3,-11.3,1441.0,157.0,15.1,25
46.43818049335856,10.558828510781826,2702,15,-2.0333333,10.2,-12.4,685.0,73.0,13.5,129
46.989693348952684,12.08326294584134,2621,10,-0.5291666,11.1,-10.2,1497.0,164.0,15.9,134
46.84299611397046,11.125538822566586,2536,17,-0.32916668,11.5,-10.1,1004.0,113.0,17.3,86
46.77732938887621,11.427064430819522,1655,17,5.0541663,18.9,-6.0,807.0,111.0,40.1,321
46.289886334001686,11.360101670086271,1413,9,7.625,21.7,-3.5,554.0,72.0,40.1,170
46.99961228317654,10.504891974652866,2086,17,1.7000002,14.8,-9.5,1031.0,122.0,21.2,137
46.51674027877206,11.6042228584047,1813,11,4.775,18.3,-6.2,801.0,108.0,37.6,258
46.33834279233158,12.215853541652018,968,11,8.5875,23.4,-4.2,905.0,101.0,28.4,11
46.37679448459383,11.334528636888953,1028,8,9.483334,24.5,-2.7,640.0,80.0,35.9,346
46.8330320427677,12.292254745212585,2358,14,1.0208334,13.0,-9.2,1415.0,162.0,20.4,229
46.75375661922365,12.008751363014396,1197,12,7.3999996,22.0,-5.0,806.0,116.0,39.6,60
47.00986097359815,11.69211250267379,2563,11,-0.5958335,11.1,-10.4,1335.0,148.0,16.7,302
46.405506543648194,11.415720617781655,1215,7,8.249999,22.8,-3.4,633.0,82.0,38.4,18
46.26083198423826,12.265866946867488,747,14,9.979167,25.0,-3.2,975.0,105.0,23.0,22
46.67180092850705,12.369264598955086,1726,14,4.35,17.6,-6.8,1132.0,145.0,32.2,344
46.32537332348552,11.08554226717904,716,6,10.887501,26.7,-2.5,695.0,81.0,29.3,263
46.32120254352067,10.860669145557305,881,4,9.45,24.6,-3.2,626.0,75.0,32.0,346
46.60686436445564,12.266254307203756,1859,4,3.7958333,16.7,-7.1,1205.0,151.0,30.9,53
46.48341465734563,12.079787724451974,1988,19,3.5166667,16.1,-7.2,1217.0,154.0,32.7,332
46.70400427850651,10.56972006949518,2012,17,3.7791665,16.9,-7.7,580.0,72.0,26.7,248
46.58045590528434,11.492089941302122,1311,26,7.7624993,22.2,-3.8,707.0,97.0,41.3,110
46.48038230127976,10.622730905633258,2970,7,-3.6458333,7.6,-13.1,879.0,87.0,12.5,161
46.75604219298602,11.507304573178384,2335,9,1.2249999,13.5,-8.8,988.0,121.0,25.0,35
46.5691425907986,11.47320895191114,1438,11,7.0583324,21.1,-4.3,693.0,95.0,41.4,167
46.24887328258821,10.93614140994857,1679,17,4.733333,18.5,-6.6,314.0,42.0,45.3,338
46.37706506360004,10.500961575521494,2402,11,-0.041666508,13.0,-10.9,486.0,56.0,19.5,30
46.86517771222835,12.256532796958105,1729,16,4.3875003,18.1,-6.9,1164.0,156.0,33.6,239
46.84003237792066,11.15633311884865,1659,32,5.0958333,18.7,-5.9,745.0,104.0,38.8,91
46.61129503647988,10.570821732615352,1171,18,8.270833,23.1,-4.2,576.0,78.0,37.1,104
46.84089599162926,12.340710312378434,1696,10,4.3458333,18.2,-7.1,1161.0,154.0,33.4,230
46.6453086369077,11.129515420761734,808,29,9.999999,25.1,-2.3,717.0,93.0,33.6,99
46.51168514736416,10.707099159654808,2460,14,0.054166596,12.5,-10.2,553.0,64.0,17.8,165
46.798937873725166,12.095256792674723,2010,10,3.8541667,16.6,-6.6,1192.0,151.0,29.2,257
46.95396119921037,11.01899200499367,1602,20,5.2708335,19.1,-6.0,789.0,108.0,36.8,261
46.53532593154128,11.300434401782702,1220,5,8.558333,23.2,-3.1,638.0,85.0,39.2,160
46.99063198088409,10.733210187382126,2047,32,2.3249998,15.3,-8.6,913.0,113.0,24.2,93
46.30061268707166,11.970948080766124,1727,37,5.691667,18.8,-5.1,1093.0,135.0,32.5,156
46.93315717133083,12.33743236511348,1697,12,3.9999998,17.8,-7.4,1179.0,158.0,33.1,199
46.3623901251227,11.64756979177078,1205,5,7.8041673,22.3,-4.2,763.0,97.0,37.8,313
46.97974141566618,10.93373333026729,2298,10,0.4083333,13.1,-10.0,987.0,115.0,19.4,114
46.890533421801344,10.93167169322512,2677,25,-1.8333335,10.2,-11.8,1125.0,119.0,14.4,138
46.40493094751388,10.830617088811998,1319,13,6.799999,21.6,-5.6,482.0,65.0,40.2,34
46.88700230741398,12.290570793598736,2320,20,1.2791666,13.5,-8.9,1397.0,164.0,21.4,71
47.0007290752925,10.608680683291023,1356,17,7.1541657,21.0,-4.4,813.0,112.0,34.3,345
46.70480348202046,11.469641555854508,2415,4,0.91249996,13.1,-9.1,934.0,111.0,21.8,149
46.54480896714728,10.825693900556209,2677,21,-1.0375,10.5,-10.6,688.0,73.0,13.2,293
47.02240300167802,11.419014315885644,1557,14,5.5833335,19.5,-5.4,991.0,135.0,37.9,152
46.40807808918285,12.026089553294527,1153,12,7.883333,22.5,-4.4,843.0,105.0,34.3,329
